CCN	CODCNH	Nombre Centro	Dirección	Teléfono	Cód. Municipio	Municipio	Cód. Provincia	Provincia	Cód. CCAA	CCAA	Código Postal	CAMAS	Cód. Clase de Centro	Clase de Centro	Cód. Dep. Funcional	Dependencia Funcional	Forma parte Complejo	CODIDCOM	Nombre del Complejo	ALTA	Email
0538000120	380282	Hospital Quirón Salud Costa Adeje	Urbanización San Eugenio S/N	922752626	380012	Adeje	38	Santa Cruz De Tenerife	05	Canarias	38660	62	C11	Hospitales Generales	20	Privados	N			N	admision.adj@quironsalud.es
0538000121	380146	Hospital Universitario Hospiten Sur	Calle Av. Marítima 8	922750032	380064	Arona	38	Santa Cruz De Tenerife	05	Canarias	38660	242	C11	Hospitales Generales	20	Privados	N			N	sur@hospiten.com
0538002380	380348	Hospital del Sur	Carretera Tf-28 21	922174740	380064	Arona	38	Santa Cruz De Tenerife	05	Canarias	38652	98	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	380012	Complejo Hospitalario Universitario Nuestra Señora de Candelaria	N	
0538002290	380316	Hospital Universitario General de La Palma	Carretera Cumbre (De La) 28	922185000	380086	Breña Alta	38	Santa Cruz De Tenerife	05	Canarias	38713	198	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerenhglp.scs@gobiernodecanarias.org
0538002381	380337	Hospital del Norte	Calle Gaviotas (Las) 22	"922 678 061;922678061"	380223	Icod de los Vinos	38	Santa Cruz De Tenerife	05	Canarias	38437	51	C13	Hospitales de media y larga estancia	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	380326	Complejo Hospitalario Universitario de Canarias	N	dirgerhuc.scs@gobiernodecanarias.org
0538000115	380201	Hospital Quironsalud Vida	Calle Magnolias 2	922330550	380260	Orotava, La	38	Santa Cruz De Tenerife	05	Canarias	38312	24	C11	Hospitales Generales	20	Privados	N			N	clinicasvida@clinicasvida.es
0538000126	380223	Hospital Universitario Hospiten Bellevue	Calle Alemania 4	"922368822;922383551"	380282	Puerto de la Cruz	38	Santa Cruz De Tenerife	05	Canarias	38400	199	C11	Hospitales Generales	20	Privados	N			N	bellevue@hospiten.es
0538001821	380178	Hospital Universitario de Canarias	Carretera Cuesta Taco S/N	922678000	380239	San Cristóbal de La Laguna	38	Santa Cruz De Tenerife	05	Canarias	38320	681	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	380326	Complejo Hospitalario Universitario de Canarias	N	dirgerhuc.scs@gobiernodecanarias.org
0538002289	380244	Hospital Nuestra Señora de Guadalupe	Calle Langrero S/N	922140219	380368	San Sebastián de la Gomera	38	Santa Cruz De Tenerife	05	Canarias	38800	40	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gersangom.scs@gobiernodecanarias.org
0538001244	380064	Hospital San Juan de Dios Tenerife	Carretera Santa Cruz Laguna 53	922645511	380380	Santa Cruz de Tenerife	38	Santa Cruz De Tenerife	05	Canarias	38009	141	C11	Hospitales Generales	22	Organizaciones No Gubernamentales	N			N	tenerife.admision@sjd.es
0538000536	380086	Hospital Quirón Salud Tenerife	Calle Poeta Rodriguez Herrera 1	922270700	380380	Santa Cruz de Tenerife	38	Santa Cruz De Tenerife	05	Canarias	38006	187	C11	Hospitales Generales	20	Privados	N			N	info.tenerife@quironsalud.es
0538000373	380295	Hospital Universitario Hospiten Rambla	Rambla Santa Cruz 115	922291600	380380	Santa Cruz de Tenerife	38	Santa Cruz De Tenerife	05	Canarias	38001	97	C11	Hospitales Generales	20	Privados	N			N	rambla@hospiten.com
0538000130	380099	Vithas Hospital Santa Cruz	Calle Enrique Wolfson 8	922534733	380380	Santa Cruz de Tenerife	38	Santa Cruz De Tenerife	05	Canarias	38006	62	C11	Hospitales Generales	20	Privados	N			N	infotenerife@vithas.es
0538000116	380103	Hospital Parque	Calle Méndez Núñez 40-44	922274400	380380	Santa Cruz de Tenerife	38	Santa Cruz De Tenerife	05	Canarias	38003	67	C11	Hospitales Generales	20	Privados	N			N	gerente@parquehospitales.es
0538004244	380048	Unidades Clínicas y de Rehabilitación de Salud Mental	Calle Domingo J Manrique 2	922678000	380380	Santa Cruz de Tenerife	38	Santa Cruz De Tenerife	05	Canarias	38006	94	C14	Hospitales de salud mental y tratamiento de toxicomanías	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	380326	Complejo Hospitalario Universitario de Canarias	N	
0538004230	380033	Hospital de Ofra	Calle Santa Maria Soledad 28	922602000	380380	Santa Cruz de Tenerife	38	Santa Cruz De Tenerife	05	Canarias	38010	63	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	380012	Complejo Hospitalario Universitario Nuestra Señora de Candelaria	N	
0538001932	380027	Hospital Universitario Nuestra Señora de Candelaria	Carretera Rosario (Del) 145	922602000	380380	Santa Cruz de Tenerife	38	Santa Cruz De Tenerife	05	Canarias	38010	839	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	380012	Complejo Hospitalario Universitario Nuestra Señora de Candelaria	N	mgalmarn@gobiernodecanarias.org
0538004740	380361	Centro Asistencial Polivalente USAN	Carretera Rosario (Del) 145	"618797024;922602370"	380380	Santa Cruz de Tenerife	38	Santa Cruz De Tenerife	05	Canarias	38010	74	C190	Otros Centros con Internamiento	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	380012	Complejo Hospitalario Universitario Nuestra Señora de Candelaria	N	dirger-hunsc.scs@gobiernodecanarias.org
0538000118	380359	Clínica Tara	Calle Casas Altas S/N	922563351	380435	Tacoronte	38	Santa Cruz De Tenerife	05	Canarias	38399	12	C190	Otros Centros con Internamiento	20	Privados	N			N	
0538002288	380276	Hospital Insular Nuestra Señora de Los Reyes	Calle Calle Los Barriales 1	"922 553 505;922553505"	380488	Valverde	38	Santa Cruz De Tenerife	05	Canarias	38900	32	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerenciaseh.scs@gobiernodecanarias.org
0639000456	390134	Hospital Comarcal de Laredo	Avenida Derechos Humanos S/N	"942638500;942638502"	390358	Laredo	39	Cantabria	06	Cantabria	39770	131	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerent.hlrd@scsalud.es
0639000455	390152	Hospital Mompia	Avenida De Los Condes S/N	"942584100;942584114"	390731	Santa Cruz de Bezana	39	Cantabria	06	Cantabria	39108	105	C11	Hospitales Generales	20	Privados	N			N	administracion@clinicamompia.com
0639000883	390041	Hospital Mutua Montañesa	Avenida Del Faro - Pintor Eduardo Sanz 19 BAJO	"942204100;942204111"	390759	Santander	39	Cantabria	06	Cantabria	39012	30	C12	Hospitales especializados	21	Mútuas Colaboradoras con La Seguridad Social	N			N	t.usle@mutuamontanesa.es
0639001300	390067	Centro Hospitalario Padre Menni	Avenida Cantabria 52	"942390060;942391260"	390759	Santander	39	Cantabria	06	Cantabria	39012	65	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	gerencia@mennisant.com
0639000462	390054	Hospital Santa Clotilde	Calle General Dávila 35	"942211678;942217711"	390759	Santander	39	Cantabria	06	Cantabria	39006	127	C13	Hospitales de media y larga estancia	20	Privados	N			N	hstaclotilde.gerencia@sjd.es
0639000197	390015	Hospital Universitario Marques de Valdecilla	Avenida Valdecilla 25	"942202520;942202560"	390759	Santander	39	Cantabria	06	Cantabria	39008	923	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	dirger.humv@scsalud.es
0639000989	390149	Hospital Sierrallana	Barrio Ganzo S/N	942847400	390876	Torrelavega	39	Cantabria	06	Cantabria	39300	301	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	secretaria.hsll@scsalud.es
0740000779	400045	Hospital Recoletas Segovia Nuestra Señora de La Misericordia	Calle Doctor Velasco 21-23	921460112	401945	Segovia	40	Segovia	07	Castilla y León	40003	36	C11	Hospitales Generales	20	Privados	N			N	direccion.medica.hrsg@gruporecoletas.com
0740000778	400019	Hospital General de Segovia Complejo Asistencial de Segovia	Calle Luis Erik Claveria Neurólogo Sn S/N	921419100	401945	Segovia	40	Segovia	07	Castilla y León	40002	381	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerente.gasse@saludcastillayleon.es
0141000543	410227	Hospital El Tomillar	Carretera Alcalá-Dos Hermanas S/N	000000000	410042	Alcalá de Guadaíra	41	Sevilla	01	Andalucía	41500	80	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	410303	Hospital Universitario Virgen de Valme	N	
0141000556	410212	Residencia de Salud Mental Nuestra Señora del Carmen	Avenida Rio Pudio S/N	954906671	410172	Bormujos	41	Sevilla	01	Andalucía	41930	54	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	rescudero@trajanoxxv.com
0141000555	410353	Hospital San Juan de Dios del Aljarafe	Avenida San Juan de Dios S/N	955050550	410172	Bormujos	41	Sevilla	01	Andalucía	41930	200	C11	Hospitales Generales	4	Otros Centros o Establecimientos Públicos de Dependencia Autonómica	N			N	
0141001671	410375	Hospital Vithas Sevilla	Avenida Placido Fernandez Viagas S/N	954464000	410299	Castilleja de la Cuesta	41	Sevilla	01	Andalucía	41950	148	C11	Hospitales Generales	20	Privados	N			N	aljarafe@hospitales.nisa.es
0141006854	410496	Adinfa, Sociedad Cooperativa Andaluza	Calle Maria Jesús 3	607271338	410346	Coria del Río	41	Sevilla	01	Andalucía	41100	25	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	adinfa@adinfa.es
0141006465	410432	Clínica de Salud Mental Miguel de Mañara	Calle Hermanos de La Cruz Blanca 1	954127033	410384	Dos Hermanas	41	Sevilla	01	Andalucía	41089	18	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	direccion@samuwellness.com
0141001379	410233	Hospital San Agustín	Calle Prolongación Doctor Fleming, Sector 13 S/N	955050570	410384	Dos Hermanas	41	Sevilla	01	Andalucía	41703	93	C11	Hospitales Generales	20	Privados	N			N	jfdominguez@hsanagustin.com
0141006016	410454	Hospital de Alta Resolución de Lebrija	Avenida El Cuervo S/N	000000000	410536	Lebrija	41	Sevilla	01	Andalucía	41740	22	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	410303	Hospital Universitario Virgen de Valme	N	
0141000554	410248	Hospital de Alta Resolución de Morón de La Frontera	Plaza San Francisco S/N	954851008	410652	Morón de la Frontera	41	Sevilla	01	Andalucía	41530	12	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	410303	Hospital Universitario Virgen de Valme	N	
0141000540	410251	Hospital La Merced	Avenida De La Constitución 2	955077200	410687	Osuna	41	Sevilla	01	Andalucía	41640	225	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	410507	Hospital La Merced	N	dgerencia.aso.sspa@juntadeandalucia.es
0141000536	410325	Fremap_Hospital y Centro de Rehabilitación de Sevilla	Avenida De Jerez S/N	954249102	410917	Sevilla	41	Sevilla	01	Andalucía	41014	102	C12	Hospitales especializados	21	Mútuas Colaboradoras con La Seguridad Social	N			N	
0141000539	410107	Clínica Santa Isabel	Calle Luis Montoto 100	954919000	410917	Sevilla	41	Sevilla	01	Andalucía	41018	96	C11	Hospitales Generales	20	Privados	N			N	
0141000553	410191	Clínica Nuestra Señora de Aránzazu	Calle Jesús del Gran Poder 29	954382110	410917	Sevilla	41	Sevilla	01	Andalucía	41002	10	C190	Otros Centros con Internamiento	20	Privados	N			N	direccion@clinicaaranzazu.com
0141000727	410135	Hospital Quironsalud Infanta Luisa	Calle San Jacinto 87	954330100	410917	Sevilla	41	Sevilla	01	Andalucía	41010	139	C11	Hospitales Generales	20	Privados	N			N	obdulio@infantaluisa.com
0141000649	410483	Ita Clinic Bcn	Calle Vidrio 32	954633252	410917	Sevilla	41	Sevilla	01	Andalucía	41005	19	C190	Otros Centros con Internamiento	20	Privados	N			N	sevilla@centroabb.com
0141000538	410074	Hospital Victoria Eugenia de La Cruz Roja Española	Avenida De La Cruz Roja 1	954352082	410917	Sevilla	41	Sevilla	01	Andalucía	41009	39	C11	Hospitales Generales	20	Privados	N			N	subdireccion@hospitalveugenia.com
0141000534	410114	Hospital Quironsalud Sagrado Corazón	Calle Rafael Salgado 3	954937676	410917	Sevilla	41	Sevilla	01	Andalucía	41013	147	C11	Hospitales Generales	20	Privados	N			N	
0141000537	410129	Hospital Fátima	Glorieta De Méjico 1	954613300	410917	Sevilla	41	Sevilla	01	Andalucía	41012	73	C11	Hospitales Generales	20	Privados	N			N	info@hospitalfatima.es
0141002499	410409	Hospital Viamed Santa Angela de La Cruz	Avenida De Jerez 59	954032000	410917	Sevilla	41	Sevilla	01	Andalucía	41014	105	C11	Hospitales Generales	20	Privados	N			N	gpc@viamedsantaangeladelacruz.com
0141000552	410080	Hospital San Juan de Dios de Sevilla	Avenida Eduardo Dato 42	954933870	410917	Sevilla	41	Sevilla	01	Andalucía	41005	47	C11	Hospitales Generales	20	Privados	N			N	sevilla2@sjd.es
0141006243	410346	Hospital Psiquiátrico Penitenciario	Carretera Torreblanca-Mairena Km. 3,5 S/N	955616666	410917	Sevilla	41	Sevilla	01	Andalucía	41007	184	C14	Hospitales de salud mental y tratamiento de toxicomanías	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	director.sevillaps@dgip.mir.es
0141000541	410021	Hospital Universitario Virgen de Valme	Avenida De Bellavista S/N	955015160	410917	Sevilla	41	Sevilla	01	Andalucía	41014	617	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	410303	Hospital Universitario Virgen de Valme	N	hospitalvalme.sspa@juntadeandalucia.es
0141006842	410476	Hospital de La Mujer	Avenida Manuel Siurot S/N	955012720	410917	Sevilla	41	Sevilla	01	Andalucía	41013	221	C12	Hospitales especializados	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	410286	Hospital Universitario Virgen del Rocío	N	
0141000551	410465	Hospital Infantil	Avenida Manuel Siurot S/N	000000000	410917	Sevilla	41	Sevilla	01	Andalucía	41013	134	C12	Hospitales especializados	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	410286	Hospital Universitario Virgen del Rocío	N	
0141000550	410443	Hospital de Rehabilitación y Traumatología del H.U. Virgen del Rocío	Avenida Manuel Siurot S/N	000000000	410917	Sevilla	41	Sevilla	01	Andalucía	41013	295	C12	Hospitales especializados	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	410286	Hospital Universitario Virgen del Rocío	N	
0141000547	410016	Hospital Universitario Virgen del Rocío	Avenida Manuel Siurot S/N	955013466	410917	Sevilla	41	Sevilla	01	Andalucía	41013	628	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	410286	Hospital Universitario Virgen del Rocío	N	direcciongerencia.hvr.sspa@juntadeandalu
0141000546	410055	Hospital San Lázaro	Avenida Doctor Fedriani S/N	955017800	410917	Sevilla	41	Sevilla	01	Andalucía	41009	66	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	410299	Hospital Universitario Virgen Macarena	N	
0141000544	410042	Hospital Universitario Virgen Macarena	Avenida Doctor Fedriani 3	955008000	410917	Sevilla	41	Sevilla	01	Andalucía	41009	777	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	410299	Hospital Universitario Virgen Macarena	N	secretariadireccionger.hvm.sspa@...
0141006864	410205	Hospital de Emergencia Covid 19	Calle Maria Galiana 8	955013466	410917	Sevilla	41	Sevilla	01	Andalucía	41013	276	C12	Hospitales especializados	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	410286	Hospital Universitario Virgen del Rocío	N	
0141001947	410386	Hospital de Alta Resolución de Utrera	Calle Brigadas Internacionales S/N	955839097	410956	Utrera	41	Sevilla	01	Andalucía	41710	14	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	410303	Hospital Universitario Virgen de Valme	N	secretaria.chare.utrera.sspa@juntadeanda
0742001402	420051	Hospital Latorre	Camino De Los Royales, 8 S/N	975950450	421736	Soria	42	Soria	07	Castilla y León	42005	29	C11	Hospitales Generales	20	Privados	N			N	direccion@hospital-latorre.com
0742000618	420026	Hospital Virgen del Mirón ,Complejo Asistencial de Soria	Carretera De Logroño 8	975220850	421736	Soria	42	Soria	07	Castilla y León	42005	91	C13	Hospitales de media y larga estancia	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	420040	Complejo Asistencial de Soria	N	gerente.hsor@saludcastillayleon.es
0742000617	420011	Hospital Santa Barbara ,Complejo Asistencial de Soria	Paseo De Santa Barbara, S/N S/N	975234300	421736	Soria	42	Soria	07	Castilla y León	42005	232	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	420040	Complejo Asistencial de Soria	N	gerente.hsor@saludcastillayleon.es
0943000772	430287	Unitat Polivalent En Salut Mental D'Amposta	Calle América 15	977338565	430141	Amposta	43	Tarragona	09	Cataluña	43870	127	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	fpmte@peremata.com
0943000766	430252	Hospital Comarcal D'Amposta	Calle Jacint Verdaguer 11	977700050	430141	Amposta	43	Tarragona	09	Cataluña	43870	103	C11	Hospitales Generales	6	Municipio	N			N	jasaa@grupsagessa.cat
0943000761	430081	Hospital Comarcal Mora D'Ebre	Calle Benet Messeguer S/N	977401863	430939	Móra d'Ebre	43	Tarragona	09	Cataluña	43740	120	C11	Hospitales Generales	8	Otras Entidades u o rganismos Públicos	N			N	dtorras@grupsgs.com
0943000751	430115	Villablanca Serveis Assistencials, Sa	Partida Bellisens S/N	977391810	431233	Reus	43	Tarragona	09	Cataluña	43204	350	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	rodriguezm@peremata.com
0943000765	430249	Centre Sociosanitari Ciutat de Reus	Camino De Tarragona 10-12	977300021	431233	Reus	43	Tarragona	09	Cataluña	43204	85	C13	Hospitales de media y larga estancia	20	Privados	N			N	info@stsgrup.org
0943000752	430120	Institut Pere Mata, S.A	Carretera De L'Institut Pere Mata S/N	977338565	431233	Reus	43	Tarragona	09	Cataluña	43206	727	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	ipm@peremata.com
0943000750	430108	Centre Mq Reus	Calle Antoni Gaudí 26	977010800	431233	Reus	43	Tarragona	09	Cataluña	43203	50	C11	Hospitales Generales	20	Privados	N			N	dadm.cmqr@grupsgs.com
0943001036	430094	Hospital Universitari de Sant Joan de Reus	Avenida Josep Laporte 2	977310300	431233	Reus	43	Tarragona	09	Cataluña	43204	313	C11	Hospitales Generales	8	Otras Entidades u o rganismos Públicos	N			N	abrunet@grupsgs.com
0943000775	430300	Centre Sociosanitari I Residencia Assistida Salou	Avenida Pau Casals 4	977385403	439057	Salou	43	Tarragona	09	Cataluña	43840	45	C13	Hospitales de media y larga estancia	20	Privados	N			N	salouassistencial@stsgrup.org
0943000764	430213	Policlínica Comarcal del Vendrell.	Avenida Santa Oliva 1-13	977660140	431401	Santa Oliva	43	Tarragona	09	Cataluña	43710	136	C11	Hospitales Generales	20	Privados	N			N	elvendrell@policlinicacomarcal.com
0943000753	430069	Clínica Activa Mutua 2008	Calle Pin I Soler 12	977217900	431482	Tarragona	43	Tarragona	09	Cataluña	43002	22	C12	Hospitales especializados	21	Mútuas Colaboradoras con La Seguridad Social	N			N	tcabre@activamutua.es
0943000777	430322	Residencia Santa Tecla Ponent	Calle Menorca 26	977540678	431482	Tarragona	43	Tarragona	09	Cataluña	43006	70	C13	Hospitales de media y larga estancia	20	Privados	N			N	megarcia@xarxatecla.cat
0943000769	430265	Centre Sociosanitari Llevant	Calle Joan Fuster Ortells S/N	977239412	431482	Tarragona	43	Tarragona	09	Cataluña	43007	60	C13	Hospitales de media y larga estancia	20	Privados	N			N	jmadsera@sv.ftecla.es
0943000757	430056	Hospital Viamed Monegal	Calle López Peláez 15-17	977225012	431482	Tarragona	43	Tarragona	09	Cataluña	43002	53	C11	Hospitales Generales	20	Privados	N			N	cecilia.gras@viamedmonegal.com
0943000754	430043	Hospital de Sant Pau I Santa Tecla	Rambla Vella 14	977259900	431482	Tarragona	43	Tarragona	09	Cataluña	43003	186	C11	Hospitales Generales	20	Privados	N			N	gloria@sv.ftecla.es
0943002181	430344	Llarga Estada Gipss	Calle Maternita D'Elna 1	977234531	431482	Tarragona	43	Tarragona	09	Cataluña	43005	32	C13	Hospitales de media y larga estancia	8	Otras Entidades u o rganismos Públicos	N			S	gipss@gencat.cat
0943000756	430022	Hospital Sociosanitari Francoli	Calle Joan Pau Ir 2	977232714	431482	Tarragona	43	Tarragona	09	Cataluña	43005	156	C13	Hospitales de media y larga estancia	8	Otras Entidades u o rganismos Públicos	N			N	gipss@gencat.cat
0943000755	430017	Hospital Universitari Joan Xixi de Tarragona	Calle Doctor Mallafre Guasch 4	977295800	431482	Tarragona	43	Tarragona	09	Cataluña	43005	372	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	rramon@hjxxIII.scs.es / hospital@hj23.es
0943000758	430173	Hospital de La Santa Creu	Paseo Mossen Valls Bartomeu 1	977500533	431554	Tortosa	43	Tarragona	09	Cataluña	43590	250	C13	Hospitales de media y larga estancia	6	Municipio	N			N	lopd@grupsagessa.com
0943000759	430189	Clínica Terres de L'Ebre	Plaza Joaquim Bau 6-8	977588200	431554	Tortosa	43	Tarragona	09	Cataluña	43500	40	C11	Hospitales Generales	6	Municipio	N			N	clinicatortosa@grupsagessa.cat
0943000760	430167	Hospital de Tortosa Vergé de La Cinta	Calle Esplanetes 44	977519100	431554	Tortosa	43	Tarragona	09	Cataluña	43500	248	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	htvc@tinet.fut.es
0943002180	430355	Centro Zeus	Carretera Tv-3319 (Els Rajolars) S/N	643771223	431567	Ulldecona	43	Tarragona	09	Cataluña	43550	16	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			S	info@centrozeus.es
0943000762	430228	Pius Hospital de Valls	Plaza Sant Francesc S/N	977613000	431613	Valls	43	Tarragona	09	Cataluña	43800	142	C11	Hospitales Generales	20	Privados	N			N	mclofent@piushospital.org
0943000763	430234	Residencia Alt Camp	Camino Del Bosc S/N	977600292	431613	Valls	43	Tarragona	09	Cataluña	43800	50	C13	Hospitales de media y larga estancia	20	Privados	N			N	residenciaaltcamp@piushospital.cat
0943000771	430298	Hospital del Vendrell	Carretera N-340 1193	977257900	431634	Vendrell, El	43	Tarragona	09	Cataluña	43700	120	C11	Hospitales Generales	20	Privados	N			N	admdirhen@xarxatecla.cat
0943000770	430276	Residencia Vila-Seca	Calle Requet de Félix 35	977395825	431711	Vila-seca	43	Tarragona	09	Cataluña	43480	35	C13	Hospitales de media y larga estancia	20	Privados	N			N	mutuam@mutuam.com
0244000001	440048	Hospital de Alcañiz	Calle Doctor Repolles 2	978830100	440131	Alcañiz	44	Teruel	02	Aragón	44600	145	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	cdg.halcanniz@salud.aragon.es
0244000003	440027	Hospital de San José	Avenida Zaragoza 16	978654070	442160	Teruel	44	Teruel	02	Aragón	44001	50	C13	Hospitales de media y larga estancia	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0244000004	440033	Centro de Rehabilitación Psicosocial San Juan de Dios	Avenida Zaragoza 10-14	978654040	442160	Teruel	44	Teruel	02	Aragón	44001	150	C14	Hospitales de salud mental y tratamiento de toxicomanías	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	hpsiquiteruel@aragon.es
0244000002	440012	Hospital Obispo Polanco	Avenida Ruiz Jarabo S/N	978654000	442160	Teruel	44	Teruel	02	Aragón	44002	211	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0845000006	450089	Hospital Parque Marazuela	Avenida De Extremadura 5	925815281	451650	Talavera de la Reina	45	Toledo	08	Castilla-La Mancha	45600	15	C11	Hospitales Generales	20	Privados	N			N	
0845000810	450067	Hospital General Nuestra Señora del Prado	Carretera Madrid KM 114	925803600	451650	Talavera de la Reina	45	Toledo	08	Castilla-La Mancha	45600	312	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0845000713	450113	Hospital San José Solimat	Calle San Pedro El Verde 35	925215267	451685	Toledo	45	Toledo	08	Castilla-La Mancha	45004	10	C11	Hospitales Generales	21	Mútuas Colaboradoras con La Seguridad Social	N			N	
0845000584	450122	Hospital Quironsalud Toledo	Calle Urbanización Tres Culturas S/N	925266100	451685	Toledo	45	Toledo	08	Castilla-La Mancha	45005	78	C11	Hospitales Generales	20	Privados	N			N	
0845000027	450133	Centro de Tratamiento de Drogodependientes El Alba	Carretera Puebla de Montalbán KM. 3,6	925216154	451685	Toledo	45	Toledo	08	Castilla-La Mancha	45071	18	C14	Hospitales de salud mental y tratamiento de toxicomanías	4	Otros Centros o Establecimientos Públicos de Dependencia Autonómica	N			N	
0845000812	450036	Hospital Nacional de Parapléjicos	Calle Finca de La Peraleda S/N	925247700	451685	Toledo	45	Toledo	08	Castilla-La Mancha	45071	210	C12	Hospitales especializados	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerencia.hnp@sescam.jccm.es
0845000704	450020	Hospital Geriátrico Virgen del Valle	Carretera Cobisa S/N	925269300	451685	Toledo	45	Toledo	08	Castilla-La Mancha	45004	155	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	450155	Complejo Hospitalario de Toledo	N	
0845000003	450041	Hospital Provincial Ntra.Sra. De La Misericordia	Calle San Servando S/N	925259350	451685	Toledo	45	Toledo	08	Castilla-La Mancha	45006	40	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	450155	Complejo Hospitalario de Toledo	N	enavasa@sescam.jccm.es
0845002598	450144	Hospital Universitario de Toledo (Hut)	Avenida Rio Guadiana S/N	925269200	451685	Toledo	45	Toledo	08	Castilla-La Mancha	45007	861	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	450155	Complejo Hospitalario de Toledo	N	
1046000423	460351	Hospital Universitario de La Ribera	Carretera Corbera 1	"962458100;962458234"	460174	Alzira	46	Valencia	10	Comunidad Valenciana	46600	364	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	benavent_mpi@gva.es
1046000629	460168	Hospital de Salud Mental Provincial	Carretera Burjassot - Torres Torres KM 9	"961699080;963882649"	460706	Bétera	46	Valencia	10	Comunidad Valenciana	46117	30	C14	Hospitales de salud mental y tratamiento de toxicomanías	5	Diputación o Cabildo	N			N	gabinetebs@dival.es
1046008287	460404	IMED Valencia	Calle Ferrocarril 57	"963003003;966878783"	460787	Burjassot	46	Valencia	10	Comunidad Valenciana	46100	207	C11	Hospitales Generales	20	Privados	N			N	valencia@IMEDhospitales.com
1046000388	460333	Hospital Nisa Aguas Vivas	Urbanización Vall D'Aigues Vives, de La S/N	"962588800;962588933"	460832	Carcaixent	46	Valencia	10	Comunidad Valenciana	46740	96	C11	Hospitales Generales	20	Privados	N			N	yherrero@vithas.es
1046000390	460327	Hospital IMED Gandía	Calle Daimus 26	962874740	461311	Gandia	46	Valencia	10	Comunidad Valenciana	46701	23	C11	Hospitales Generales	20	Privados	N			N	psanchez@cmgandia.com
